纬度,经度,SO2,NO2,PM10,CO,O31小时,O38小时,PM2.5,污染程度,日期,时间段,气温,风向编码,风力编码,降水强度,天气_多云,天气_晴,天气_阴,天气_雨,天气_雪,天气_雾霾沙尘
34.261593,108.98996,25,27,81,,,,,1,2012/11/6,0,15,6,1,0,1,0,0,0,0,0
34.261593,108.98996,25,27,81,,,,,1,2012/11/6,1,4,5,1,0,1,0,0,0,0,0
34.279709,109.07048,23,29,93,,,,,1,2012/11/6,0,15,6,1,0,1,0,0,0,0,0
34.279709,109.07048,23,29,93,,,,,1,2012/11/6,1,4,5,1,0,1,0,0,0,0,0
34.22282,108.947144,21,22,96,,,,,1,2012/11/6,0,15,6,1,0,1,0,0,0,0,0
34.22282,108.947144,21,22,96,,,,,1,2012/11/6,1,4,5,1,0,1,0,0,0,0,0
34.26955,108.95903,14,17,86,,,,,1,2012/11/6,0,15,6,1,0,1,0,0,0,0,0
34.26955,108.95903,14,17,86,,,,,1,2012/11/6,1,4,5,1,0,1,0,0,0,0,0
34.233376,108.9049,19,19,83,,,,,1,2012/11/6,0,15,6,1,0,1,0,0,0,0,0
34.233376,108.9049,19,19,83,,,,,1,2012/11/6,1,4,5,1,0,1,0,0,0,0,0
34.35886,108.929192,22,17,86,,,,,1,2012/11/6,0,15,6,1,0,1,0,0,0,0,0
34.35886,108.929192,22,17,86,,,,,1,2012/11/6,1,4,5,1,0,1,0,0,0,0,0
34.158932,108.90696,19,19,79,,,,,1,2012/11/6,0,15,6,1,0,1,0,0,0,0,0
34.158932,108.90696,19,19,79,,,,,1,2012/11/6,1,4,5,1,0,1,0,0,0,0,0
34.662251,109.226196,21,15,78,,,,,1,2012/11/6,0,15,6,1,0,1,0,0,0,0,0
34.662251,109.226196,21,15,78,,,,,1,2012/11/6,1,4,5,1,0,1,0,0,0,0,0
34.366699,109.214211,20,16,90,,,,,1,2012/11/6,0,15,6,1,0,1,0,0,0,0,0
34.366699,109.214211,20,16,90,,,,,1,2012/11/6,1,4,5,1,0,1,0,0,0,0,0
34.209648,108.977669,20,23,80,,,,,1,2012/11/6,0,15,6,1,0,1,0,0,0,0,0
34.209648,108.977669,20,23,80,,,,,1,2012/11/6,1,4,5,1,0,1,0,0,0,0,0
34.354256,109.011482,23,16,79,,,,,1,2012/11/6,0,15,6,1,0,1,0,0,0,0,0
34.354256,109.011482,23,16,79,,,,,1,2012/11/6,1,4,5,1,0,1,0,0,0,0,0
34.382896,108.88327,21,20,96,,,,,1,2012/11/6,0,15,6,1,0,1,0,0,0,0,0
34.382896,108.88327,21,20,96,,,,,1,2012/11/6,1,4,5,1,0,1,0,0,0,0,0
34.259781,108.856987,29,30,96,,,,,1,2012/11/7,0,13,4,1,0,0,0,1,0,0,0
34.259781,108.856987,29,30,96,,,,,1,2012/11/7,1,3,5,1,0,0,0,1,0,0,0
34.261593,108.98996,24,32,94,,,,,1,2012/11/7,0,13,4,1,0,0,0,1,0,0,0
34.261593,108.98996,24,32,94,,,,,1,2012/11/7,1,3,5,1,0,0,0,1,0,0,0
34.279709,109.07048,27,29,92,,,,,1,2012/11/7,0,13,4,1,0,0,0,1,0,0,0
34.279709,109.07048,27,29,92,,,,,1,2012/11/7,1,3,5,1,0,0,0,1,0,0,0
34.22282,108.947144,28,35,91,,,,,1,2012/11/7,0,13,4,1,0,0,0,1,0,0,0
34.22282,108.947144,28,35,91,,,,,1,2012/11/7,1,3,5,1,0,0,0,1,0,0,0
34.26955,108.95903,26,27,94,,,,,1,2012/11/7,0,13,4,1,0,0,0,1,0,0,0
34.26955,108.95903,26,27,94,,,,,1,2012/11/7,1,3,5,1,0,0,0,1,0,0,0
34.233376,108.9049,22,29,93,,,,,1,2012/11/7,0,13,4,1,0,0,0,1,0,0,0
34.233376,108.9049,22,29,93,,,,,1,2012/11/7,1,3,5,1,0,0,0,1,0,0,0
34.35886,108.929192,28,21,91,,,,,1,2012/11/7,0,13,4,1,0,0,0,1,0,0,0
34.35886,108.929192,28,21,91,,,,,1,2012/11/7,1,3,5,1,0,0,0,1,0,0,0
34.158932,108.90696,24,26,88,,,,,1,2012/11/7,0,13,4,1,0,0,0,1,0,0,0
34.158932,108.90696,24,26,88,,,,,1,2012/11/7,1,3,5,1,0,0,0,1,0,0,0
34.662251,109.226196,23,22,90,,,,,1,2012/11/7,0,13,4,1,0,0,0,1,0,0,0
34.662251,109.226196,23,22,90,,,,,1,2012/11/7,1,3,5,1,0,0,0,1,0,0,0
34.366699,109.214211,21,24,89,,,,,1,2012/11/7,0,13,4,1,0,0,0,1,0,0,0
34.366699,109.214211,21,24,89,,,,,1,2012/11/7,1,3,5,1,0,0,0,1,0,0,0
34.209648,108.977669,20,20,74,,,,,1,2012/11/7,0,13,4,1,0,0,0,1,0,0,0
34.209648,108.977669,20,20,74,,,,,1,2012/11/7,1,3,5,1,0,0,0,1,0,0,0
34.354256,109.011482,24,16,80,,,,,1,2012/11/7,0,13,4,1,0,0,0,1,0,0,0
34.354256,109.011482,24,16,80,,,,,1,2012/11/7,1,3,5,1,0,0,0,1,0,0,0
34.382896,108.88327,27,25,94,,,,,1,2012/11/7,0,13,4,1,0,0,0,1,0,0,0
34.382896,108.88327,27,25,94,,,,,1,2012/11/7,1,3,5,1,0,0,0,1,0,0,0
34.259781,108.856987,29,14,57,,,,,1,2012/11/8,0,13,6,1,0,1,0,0,0,0,0
34.259781,108.856987,29,14,57,,,,,1,2012/11/8,1,5,2,1,0,0,0,1,0,0,0
34.261593,108.98996,22,22,54,,,,,1,2012/11/8,0,13,6,1,0,1,0,0,0,0,0
34.261593,108.98996,22,22,54,,,,,1,2012/11/8,1,5,2,1,0,0,0,1,0,0,0
34.279709,109.07048,21,28,54,,,,,1,2012/11/8,0,13,6,1,0,1,0,0,0,0,0
34.279709,109.07048,21,28,54,,,,,1,2012/11/8,1,5,2,1,0,0,0,1,0,0,0
34.22282,108.947144,28,20,56,,,,,1,2012/11/8,0,13,6,1,0,1,0,0,0,0,0
34.22282,108.947144,28,20,56,,,,,1,2012/11/8,1,5,2,1,0,0,0,1,0,0,0
34.26955,108.95903,25,17,68,,,,,1,2012/11/8,0,13,6,1,0,1,0,0,0,0,0
34.26955,108.95903,25,17,68,,,,,1,2012/11/8,1,5,2,1,0,0,0,1,0,0,0
34.233376,108.9049,18,19,53,,,,,1,2012/11/8,0,13,6,1,0,1,0,0,0,0,0
34.233376,108.9049,18,19,53,,,,,1,2012/11/8,1,5,2,1,0,0,0,1,0,0,0
34.35886,108.929192,19,14,59,,,,,1,2012/11/8,0,13,6,1,0,1,0,0,0,0,0
34.35886,108.929192,19,14,59,,,,,1,2012/11/8,1,5,2,1,0,0,0,1,0,0,0
34.158932,108.90696,13,17,59,,,,,1,2012/11/8,0,13,6,1,0,1,0,0,0,0,0
34.158932,108.90696,13,17,59,,,,,1,2012/11/8,1,5,2,1,0,0,0,1,0,0,0
34.662251,109.226196,15,14,61,,,,,1,2012/11/8,0,13,6,1,0,1,0,0,0,0,0
34.662251,109.226196,15,14,61,,,,,1,2012/11/8,1,5,2,1,0,0,0,1,0,0,0
34.366699,109.214211,20,16,69,,,,,1,2012/11/8,0,13,6,1,0,1,0,0,0,0,0
34.366699,109.214211,20,16,69,,,,,1,2012/11/8,1,5,2,1,0,0,0,1,0,0,0
34.209648,108.977669,16,17,64,,,,,1,2012/11/8,0,13,6,1,0,1,0,0,0,0,0
34.209648,108.977669,16,17,64,,,,,1,2012/11/8,1,5,2,1,0,0,0,1,0,0,0
34.354256,109.011482,20,22,59,,,,,1,2012/11/8,0,13,6,1,0,1,0,0,0,0,0
34.354256,109.011482,20,22,59,,,,,1,2012/11/8,1,5,2,1,0,0,0,1,0,0,0
34.382896,108.88327,19,14,80,,,,,1,2012/11/8,0,13,6,1,0,1,0,0,0,0,0
34.382896,108.88327,19,14,80,,,,,1,2012/11/8,1,5,2,1,0,0,0,1,0,0,0
34.259781,108.856987,34,23,89,,,,,1,2012/11/9,0,12,4,1,1,0,0,0,1,0,0
34.259781,108.856987,34,23,89,,,,,1,2012/11/9,1,6,4,1,1,0,0,0,1,0,0
34.261593,108.98996,32,24,91,,,,,1,2012/11/9,0,12,4,1,1,0,0,0,1,0,0
34.261593,108.98996,32,24,91,,,,,1,2012/11/9,1,6,4,1,1,0,0,0,1,0,0
34.279709,109.07048,18,29,93,,,,,1,2012/11/9,0,12,4,1,1,0,0,0,1,0,0
34.279709,109.07048,18,29,93,,,,,1,2012/11/9,1,6,4,1,1,0,0,0,1,0,0
34.22282,108.947144,24,33,90,,,,,1,2012/11/9,0,12,4,1,1,0,0,0,1,0,0
34.22282,108.947144,24,33,90,,,,,1,2012/11/9,1,6,4,1,1,0,0,0,1,0,0
34.26955,108.95903,32,30,90,,,,,1,2012/11/9,0,12,4,1,1,0,0,0,1,0,0
34.26955,108.95903,32,30,90,,,,,1,2012/11/9,1,6,4,1,1,0,0,0,1,0,0
34.233376,108.9049,19,28,84,,,,,1,2012/11/9,0,12,4,1,1,0,0,0,1,0,0
34.233376,108.9049,19,28,84,,,,,1,2012/11/9,1,6,4,1,1,0,0,0,1,0,0
34.35886,108.929192,13,22,85,,,,,1,2012/11/9,0,12,4,1,1,0,0,0,1,0,0
34.35886,108.929192,13,22,85,,,,,1,2012/11/9,1,6,4,1,1,0,0,0,1,0,0
34.158932,108.90696,14,27,87,,,,,1,2012/11/9,0,12,4,1,1,0,0,0,1,0,0
34.158932,108.90696,14,27,87,,,,,1,2012/11/9,1,6,4,1,1,0,0,0,1,0,0
34.662251,109.226196,18,15,84,,,,,1,2012/11/9,0,12,4,1,1,0,0,0,1,0,0
34.662251,109.226196,18,15,84,,,,,1,2012/11/9,1,6,4,1,1,0,0,0,1,0,0
34.366699,109.214211,17,27,93,,,,,1,2012/11/9,0,12,4,1,1,0,0,0,1,0,0
34.366699,109.214211,17,27,93,,,,,1,2012/11/9,1,6,4,1,1,0,0,0,1,0,0
34.209648,108.977669,17,22,74,,,,,1,2012/11/9,0,12,4,1,1,0,0,0,1,0,0
34.209648,108.977669,17,22,74,,,,,1,2012/11/9,1,6,4,1,1,0,0,0,1,0,0
34.354256,109.011482,15,16,68,,,,,1,2012/11/9,0,12,4,1,1,0,0,0,1,0,0
34.354256,109.011482,15,16,68,,,,,1,2012/11/9,1,6,4,1,1,0,0,0,1,0,0
34.382896,108.88327,20,25,83,,,,,1,2012/11/9,0,12,4,1,1,0,0,0,1,0,0
34.382896,108.88327,20,25,83,,,,,1,2012/11/9,1,6,4,1,1,0,0,0,1,0,0
34.259781,108.856987,29,21,94,,,,,1,2012/11/10,0,11,7,1,0,0,1,0,0,0,0
34.259781,108.856987,29,21,94,,,,,1,2012/11/10,1,1,0,2,0,0,1,0,0,0,0
34.261593,108.98996,22,15,93,,,,,1,2012/11/10,0,11,7,1,0,0,1,0,0,0,0
34.261593,108.98996,22,15,93,,,,,1,2012/11/10,1,1,0,2,0,0,1,0,0,0,0
34.279709,109.07048,21,23,96,,,,,1,2012/11/10,0,11,7,1,0,0,1,0,0,0,0
34.279709,109.07048,21,23,96,,,,,1,2012/11/10,1,1,0,2,0,0,1,0,0,0,0
34.22282,108.947144,23,25,94,,,,,1,2012/11/10,0,11,7,1,0,0,1,0,0,0,0
34.22282,108.947144,23,25,94,,,,,1,2012/11/10,1,1,0,2,0,0,1,0,0,0,0
34.26955,108.95903,26,19,94,,,,,1,2012/11/10,0,11,7,1,0,0,1,0,0,0,0
34.26955,108.95903,26,19,94,,,,,1,2012/11/10,1,1,0,2,0,0,1,0,0,0,0
34.233376,108.9049,17,29,95,,,,,1,2012/11/10,0,11,7,1,0,0,1,0,0,0,0
34.233376,108.9049,17,29,95,,,,,1,2012/11/10,1,1,0,2,0,0,1,0,0,0,0
34.35886,108.929192,13,20,98,,,,,1,2012/11/10,0,11,7,1,0,0,1,0,0,0,0
34.35886,108.929192,13,20,98,,,,,1,2012/11/10,1,1,0,2,0,0,1,0,0,0,0
34.158932,108.90696,12,26,89,,,,,1,2012/11/10,0,11,7,1,0,0,1,0,0,0,0
34.158932,108.90696,12,26,89,,,,,1,2012/11/10,1,1,0,2,0,0,1,0,0,0,0
34.662251,109.226196,21,15,91,,,,,1,2012/11/10,0,11,7,1,0,0,1,0,0,0,0
34.662251,109.226196,21,15,91,,,,,1,2012/11/10,1,1,0,2,0,0,1,0,0,0,0
34.366699,109.214211,18,14,95,,,,,1,2012/11/10,0,11,7,1,0,0,1,0,0,0,0
34.366699,109.214211,18,14,95,,,,,1,2012/11/10,1,1,0,2,0,0,1,0,0,0,0
34.209648,108.977669,18,20,74,,,,,1,2012/11/10,0,11,7,1,0,0,1,0,0,0,0
34.209648,108.977669,18,20,74,,,,,1,2012/11/10,1,1,0,2,0,0,1,0,0,0,0
34.354256,109.011482,15,16,85,,,,,1,2012/11/10,0,11,7,1,0,0,1,0,0,0,0
34.354256,109.011482,15,16,85,,,,,1,2012/11/10,1,1,0,2,0,0,1,0,0,0,0
34.382896,108.88327,21,17,89,,,,,1,2012/11/10,0,11,7,1,0,0,1,0,0,0,0
34.382896,108.88327,21,17,89,,,,,1,2012/11/10,1,1,0,2,0,0,1,0,0,0,0
34.259781,108.856987,27,19,75,,,,,1,2012/11/11,0,13,0,1,0,0,1,0,0,0,0
34.259781,108.856987,27,19,75,,,,,1,2012/11/11,1,1,0,1,0,0,1,0,0,0,0
34.261593,108.98996,24,19,73,,,,,1,2012/11/11,0,13,0,1,0,0,1,0,0,0,0
34.261593,108.98996,24,19,73,,,,,1,2012/11/11,1,1,0,1,0,0,1,0,0,0,0
34.279709,109.07048,19,26,69,,,,,1,2012/11/11,0,13,0,1,0,0,1,0,0,0,0
34.279709,109.07048,19,26,69,,,,,1,2012/11/11,1,1,0,1,0,0,1,0,0,0,0
34.22282,108.947144,22,25,65,,,,,1,2012/11/11,0,13,0,1,0,0,1,0,0,0,0
34.22282,108.947144,22,25,65,,,,,1,2012/11/11,1,1,0,1,0,0,1,0,0,0,0
34.26955,108.95903,20,20,72,,,,,1,2012/11/11,0,13,0,1,0,0,1,0,0,0,0
34.26955,108.95903,20,20,72,,,,,1,2012/11/11,1,1,0,1,0,0,1,0,0,0,0
34.233376,108.9049,19,16,71,,,,,1,2012/11/11,0,13,0,1,0,0,1,0,0,0,0
34.233376,108.9049,19,16,71,,,,,1,2012/11/11,1,1,0,1,0,0,1,0,0,0,0
34.35886,108.929192,16,12,68,,,,,1,2012/11/11,0,13,0,1,0,0,1,0,0,0,0
34.35886,108.929192,16,12,68,,,,,1,2012/11/11,1,1,0,1,0,0,1,0,0,0,0
34.158932,108.90696,11,20,73,,,,,1,2012/11/11,0,13,0,1,0,0,1,0,0,0,0
34.158932,108.90696,11,20,73,,,,,1,2012/11/11,1,1,0,1,0,0,1,0,0,0,0
34.662251,109.226196,17,14,71,,,,,1,2012/11/11,0,13,0,1,0,0,1,0,0,0,0
34.662251,109.226196,17,14,71,,,,,1,2012/11/11,1,1,0,1,0,0,1,0,0,0,0
34.366699,109.214211,18,17,76,,,,,1,2012/11/11,0,13,0,1,0,0,1,0,0,0,0
34.366699,109.214211,18,17,76,,,,,1,2012/11/11,1,1,0,1,0,0,1,0,0,0,0
34.209648,108.977669,17,20,62,,,,,1,2012/11/11,0,13,0,1,0,0,1,0,0,0,0
34.209648,108.977669,17,20,62,,,,,1,2012/11/11,1,1,0,1,0,0,1,0,0,0,0
34.354256,109.011482,16,16,58,,,,,1,2012/11/11,0,13,0,1,0,0,1,0,0,0,0
34.354256,109.011482,16,16,58,,,,,1,2012/11/11,1,1,0,1,0,0,1,0,0,0,0
34.382896,108.88327,19,18,83,,,,,1,2012/11/11,0,13,0,1,0,0,1,0,0,0,0
34.382896,108.88327,19,18,83,,,,,1,2012/11/11,1,1,0,1,0,0,1,0,0,0,0
34.259781,108.856987,35,25,84,,,,,1,2012/11/12,0,14,0,1,0,0,1,0,0,0,0
34.259781,108.856987,35,25,84,,,,,1,2012/11/12,1,2,2,1,0,0,1,0,0,0,0
34.261593,108.98996,28,23,81,,,,,1,2012/11/12,0,14,0,1,0,0,1,0,0,0,0
34.261593,108.98996,28,23,81,,,,,1,2012/11/12,1,2,2,1,0,0,1,0,0,0,0
34.279709,109.07048,23,30,72,,,,,1,2012/11/12,0,14,0,1,0,0,1,0,0,0,0
34.279709,109.07048,23,30,72,,,,,1,2012/11/12,1,2,2,1,0,0,1,0,0,0,0
34.22282,108.947144,26,27,79,,,,,1,2012/11/12,0,14,0,1,0,0,1,0,0,0,0
34.22282,108.947144,26,27,79,,,,,1,2012/11/12,1,2,2,1,0,0,1,0,0,0,0
34.26955,108.95903,25,25,70,,,,,1,2012/11/12,0,14,0,1,0,0,1,0,0,0,0
34.26955,108.95903,25,25,70,,,,,1,2012/11/12,1,2,2,1,0,0,1,0,0,0,0
34.233376,108.9049,22,24,73,,,,,1,2012/11/12,0,14,0,1,0,0,1,0,0,0,0
34.233376,108.9049,22,24,73,,,,,1,2012/11/12,1,2,2,1,0,0,1,0,0,0,0
34.35886,108.929192,21,20,74,,,,,1,2012/11/12,0,14,0,1,0,0,1,0,0,0,0
34.35886,108.929192,21,20,74,,,,,1,2012/11/12,1,2,2,1,0,0,1,0,0,0,0
34.158932,108.90696,19,24,63,,,,,1,2012/11/12,0,14,0,1,0,0,1,0,0,0,0
34.158932,108.90696,19,24,63,,,,,1,2012/11/12,1,2,2,1,0,0,1,0,0,0,0
34.662251,109.226196,20,21,71,,,,,1,2012/11/12,0,14,0,1,0,0,1,0,0,0,0
34.662251,109.226196,20,21,71,,,,,1,2012/11/12,1,2,2,1,0,0,1,0,0,0,0
34.366699,109.214211,23,19,80,,,,,1,2012/11/12,0,14,0,1,0,0,1,0,0,0,0
34.366699,109.214211,23,19,80,,,,,1,2012/11/12,1,2,2,1,0,0,1,0,0,0,0
34.209648,108.977669,21,25,66,,,,,1,2012/11/12,0,14,0,1,0,0,1,0,0,0,0
34.209648,108.977669,21,25,66,,,,,1,2012/11/12,1,2,2,1,0,0,1,0,0,0,0
34.354256,109.011482,20,20,61,,,,,1,2012/11/12,0,14,0,1,0,0,1,0,0,0,0
34.354256,109.011482,20,20,61,,,,,1,2012/11/12,1,2,2,1,0,0,1,0,0,0,0
34.382896,108.88327,21,22,73,,,,,1,2012/11/12,0,14,0,1,0,0,1,0,0,0,0
34.382896,108.88327,21,22,73,,,,,1,2012/11/12,1,2,2,1,0,0,1,0,0,0,0
34.259781,108.856987,41,32,95,,,,,1,2012/11/13,0,14,0,1,0,0,1,0,0,0,0
34.259781,108.856987,41,32,95,,,,,1,2012/11/13,1,3,2,1,0,1,0,0,0,0,0
34.261593,108.98996,34,31,88,,,,,1,2012/11/13,0,14,0,1,0,0,1,0,0,0,0
34.261593,108.98996,34,31,88,,,,,1,2012/11/13,1,3,2,1,0,1,0,0,0,0,0
34.279709,109.07048,26,35,82,,,,,1,2012/11/13,0,14,0,1,0,0,1,0,0,0,0
34.279709,109.07048,26,35,82,,,,,1,2012/11/13,1,3,2,1,0,1,0,0,0,0,0
34.22282,108.947144,37,38,79,,,,,1,2012/11/13,0,14,0,1,0,0,1,0,0,0,0
34.22282,108.947144,37,38,79,,,,,1,2012/11/13,1,3,2,1,0,1,0,0,0,0,0
34.26955,108.95903,30,34,97,,,,,1,2012/11/13,0,14,0,1,0,0,1,0,0,0,0
34.26955,108.95903,30,34,97,,,,,1,2012/11/13,1,3,2,1,0,1,0,0,0,0,0
34.233376,108.9049,25,39,74,,,,,1,2012/11/13,0,14,0,1,0,0,1,0,0,0,0
34.233376,108.9049,25,39,74,,,,,1,2012/11/13,1,3,2,1,0,1,0,0,0,0,0
34.35886,108.929192,32,27,98,,,,,1,2012/11/13,0,14,0,1,0,0,1,0,0,0,0
34.35886,108.929192,32,27,98,,,,,1,2012/11/13,1,3,2,1,0,1,0,0,0,0,0
34.158932,108.90696,23,29,73,,,,,1,2012/11/13,0,14,0,1,0,0,1,0,0,0,0
34.158932,108.90696,23,29,73,,,,,1,2012/11/13,1,3,2,1,0,1,0,0,0,0,0
34.662251,109.226196,28,26,82,,,,,1,2012/11/13,0,14,0,1,0,0,1,0,0,0,0
34.662251,109.226196,28,26,82,,,,,1,2012/11/13,1,3,2,1,0,1,0,0,0,0,0
34.366699,109.214211,31,24,96,,,,,1,2012/11/13,0,14,0,1,0,0,1,0,0,0,0
34.366699,109.214211,31,24,96,,,,,1,2012/11/13,1,3,2,1,0,1,0,0,0,0,0
34.209648,108.977669,30,34,93,,,,,1,2012/11/13,0,14,0,1,0,0,1,0,0,0,0
34.209648,108.977669,30,34,93,,,,,1,2012/11/13,1,3,2,1,0,1,0,0,0,0,0
34.354256,109.011482,27,27,77,,,,,1,2012/11/13,0,14,0,1,0,0,1,0,0,0,0
34.354256,109.011482,27,27,77,,,,,1,2012/11/13,1,3,2,1,0,1,0,0,0,0,0
34.382896,108.88327,34,30,82,,,,,1,2012/11/13,0,14,0,1,0,0,1,0,0,0,0
34.382896,108.88327,34,30,82,,,,,1,2012/11/13,1,3,2,1,0,1,0,0,0,0,0
34.259781,108.856987,35,29,96,,,,,1,2012/11/14,0,13,5,1,0,0,0,1,0,0,0
34.259781,108.856987,35,29,96,,,,,1,2012/11/14,1,4,6,1,0,0,0,1,0,0,0
34.261593,108.98996,29,26,95,,,,,1,2012/11/14,0,13,5,1,0,0,0,1,0,0,0
34.261593,108.98996,29,26,95,,,,,1,2012/11/14,1,4,6,1,0,0,0,1,0,0,0
34.279709,109.07048,21,33,84,,,,,1,2012/11/14,0,13,5,1,0,0,0,1,0,0,0
34.279709,109.07048,21,33,84,,,,,1,2012/11/14,1,4,6,1,0,0,0,1,0,0,0
34.22282,108.947144,32,30,98,,,,,1,2012/11/14,0,13,5,1,0,0,0,1,0,0,0
34.22282,108.947144,32,30,98,,,,,1,2012/11/14,1,4,6,1,0,0,0,1,0,0,0
34.26955,108.95903,26,32,99,,,,,1,2012/11/14,0,13,5,1,0,0,0,1,0,0,0
34.26955,108.95903,26,32,99,,,,,1,2012/11/14,1,4,6,1,0,0,0,1,0,0,0
34.233376,108.9049,19,29,81,,,,,1,2012/11/14,0,13,5,1,0,0,0,1,0,0,0
34.233376,108.9049,19,29,81,,,,,1,2012/11/14,1,4,6,1,0,0,0,1,0,0,0
34.35886,108.929192,25,21,100,,,,,1,2012/11/14,0,13,5,1,0,0,0,1,0,0,0
34.35886,108.929192,25,21,100,,,,,1,2012/11/14,1,4,6,1,0,0,0,1,0,0,0
34.158932,108.90696,27,32,99,,,,,1,2012/11/14,0,13,5,1,0,0,0,1,0,0,0
34.158932,108.90696,27,32,99,,,,,1,2012/11/14,1,4,6,1,0,0,0,1,0,0,0
34.662251,109.226196,22,19,97,,,,,1,2012/11/14,0,13,5,1,0,0,0,1,0,0,0
34.662251,109.226196,22,19,97,,,,,1,2012/11/14,1,4,6,1,0,0,0,1,0,0,0
34.366699,109.214211,28,20,98,,,,,1,2012/11/14,0,13,5,1,0,0,0,1,0,0,0
34.366699,109.214211,28,20,98,,,,,1,2012/11/14,1,4,6,1,0,0,0,1,0,0,0
34.209648,108.977669,24,29,96,,,,,1,2012/11/14,0,13,5,1,0,0,0,1,0,0,0
34.209648,108.977669,24,29,96,,,,,1,2012/11/14,1,4,6,1,0,0,0,1,0,0,0
34.354256,109.011482,21,24,87,,,,,1,2012/11/14,0,13,5,1,0,0,0,1,0,0,0
34.354256,109.011482,21,24,87,,,,,1,2012/11/14,1,4,6,1,0,0,0,1,0,0,0
34.382896,108.88327,23,25,90,,,,,1,2012/11/14,0,13,5,1,0,0,0,1,0,0,0
34.382896,108.88327,23,25,90,,,,,1,2012/11/14,1,4,6,1,0,0,0,1,0,0,0
34.259781,108.856987,60,38,129,,,,,2,2012/11/15,0,10,1,2,1,0,0,0,1,0,0
34.259781,108.856987,60,38,129,,,,,2,2012/11/15,1,2,4,1,0,0,0,1,0,0,0
34.261593,108.98996,56,35,122,,,,,2,2012/11/15,0,10,1,2,1,0,0,0,1,0,0
34.261593,108.98996,56,35,122,,,,,2,2012/11/15,1,2,4,1,0,0,0,1,0,0,0
34.279709,109.07048,51,44,119,,,,,2,2012/11/15,0,10,1,2,1,0,0,0,1,0,0
34.279709,109.07048,51,44,119,,,,,2,2012/11/15,1,2,4,1,0,0,0,1,0,0,0
34.22282,108.947144,57,39,141,,,,,2,2012/11/15,0,10,1,2,1,0,0,0,1,0,0
34.22282,108.947144,57,39,141,,,,,2,2012/11/15,1,2,4,1,0,0,0,1,0,0,0
34.26955,108.95903,49,29,134,,,,,2,2012/11/15,0,10,1,2,1,0,0,0,1,0,0
34.26955,108.95903,49,29,134,,,,,2,2012/11/15,1,2,4,1,0,0,0,1,0,0,0
34.233376,108.9049,34,34,122,,,,,2,2012/11/15,0,10,1,2,1,0,0,0,1,0,0
34.233376,108.9049,34,34,122,,,,,2,2012/11/15,1,2,4,1,0,0,0,1,0,0,0
34.35886,108.929192,40,24,123,,,,,2,2012/11/15,0,10,1,2,1,0,0,0,1,0,0
34.35886,108.929192,40,24,123,,,,,2,2012/11/15,1,2,4,1,0,0,0,1,0,0,0
34.158932,108.90696,51,36,137,,,,,2,2012/11/15,0,10,1,2,1,0,0,0,1,0,0
34.158932,108.90696,51,36,137,,,,,2,2012/11/15,1,2,4,1,0,0,0,1,0,0,0
34.662251,109.226196,48,22,129,,,,,2,2012/11/15,0,10,1,2,1,0,0,0,1,0,0
34.662251,109.226196,48,22,129,,,,,2,2012/11/15,1,2,4,1,0,0,0,1,0,0,0
34.366699,109.214211,53,24,142,,,,,2,2012/11/15,0,10,1,2,1,0,0,0,1,0,0
34.366699,109.214211,53,24,142,,,,,2,2012/11/15,1,2,4,1,0,0,0,1,0,0,0
34.209648,108.977669,50,34,141,,,,,2,2012/11/15,0,10,1,2,1,0,0,0,1,0,0
34.209648,108.977669,50,34,141,,,,,2,2012/11/15,1,2,4,1,0,0,0,1,0,0,0
34.354256,109.011482,43,42,138,,,,,2,2012/11/15,0,10,1,2,1,0,0,0,1,0,0
34.354256,109.011482,43,42,138,,,,,2,2012/11/15,1,2,4,1,0,0,0,1,0,0,0
34.382896,108.88327,47,29,124,,,,,2,2012/11/15,0,10,1,2,1,0,0,0,1,0,0
34.382896,108.88327,47,29,124,,,,,2,2012/11/15,1,2,4,1,0,0,0,1,0,0,0
34.259781,108.856987,40,18,66,,,,,1,2012/11/16,0,13,6,1,0,1,0,0,0,0,0
34.259781,108.856987,40,18,66,,,,,1,2012/11/16,1,2,0,1,0,0,1,0,0,0,0
34.261593,108.98996,45,22,62,,,,,1,2012/11/16,0,13,6,1,0,1,0,0,0,0,0
34.261593,108.98996,45,22,62,,,,,1,2012/11/16,1,2,0,1,0,0,1,0,0,0,0
34.279709,109.07048,24,30,60,,,,,1,2012/11/16,0,13,6,1,0,1,0,0,0,0,0
34.279709,109.07048,24,30,60,,,,,1,2012/11/16,1,2,0,1,0,0,1,0,0,0,0
34.22282,108.947144,41,22,70,,,,,1,2012/11/16,0,13,6,1,0,1,0,0,0,0,0
34.22282,108.947144,41,22,70,,,,,1,2012/11/16,1,2,0,1,0,0,1,0,0,0,0
34.26955,108.95903,28,17,72,,,,,1,2012/11/16,0,13,6,1,0,1,0,0,0,0,0
34.26955,108.95903,28,17,72,,,,,1,2012/11/16,1,2,0,1,0,0,1,0,0,0,0
34.233376,108.9049,21,25,53,,,,,1,2012/11/16,0,13,6,1,0,1,0,0,0,0,0
34.233376,108.9049,21,25,53,,,,,1,2012/11/16,1,2,0,1,0,0,1,0,0,0,0
34.35886,108.929192,32,14,69,,,,,1,2012/11/16,0,13,6,1,0,1,0,0,0,0,0
34.35886,108.929192,32,14,69,,,,,1,2012/11/16,1,2,0,1,0,0,1,0,0,0,0
